,Water Year,MONTH,DAY,09480000streamflow(cfs),11151300streamflow(cfs),10172700streamflow(cfs),08194200streamflow(cfs),08267500streamflow(cfs),06154410streamflow(cfs),02235200streamflow(cfs),02177000streamflow(cfs),07315200streamflow(cfs),12041200streamflow(cfs),10259000streamflow(cfs)
264,1981,9,22,0.15,0.6,3.1,1.3,11.0,1.7,42.0,153.0,0.5,2620,2.1
265,1981,9,23,0.19,0.61,3.5,1.1,12.0,1.7,38.0,150.0,0.3,1270,2.1
266,1981,9,24,0.16,0.62,3.5,0.63,12.0,1.6,33.0,146.0,0.18,1000,2.1
267,1981,9,25,0.13,0.64,3.5,0.63,12.0,1.7,30.0,142.0,0.12,873,2.2
268,1981,9,26,0.13,0.65,3.5,0.56,11.0,1.7,28.0,140.0,0.09,754,2.2
269,1981,9,27,0.07,0.66,3.4,0.49,11.0,1.7,26.0,138.0,0.07,3060,2.2
270,1981,9,28,0.02,0.68,3.3,0.42,11.0,1.7,24.0,137.0,0.05,5010,2.2
271,1981,9,29,0.0,0.69,3.4,0.36,11.0,1.7,23.0,132.0,0.05,2960,2.3
272,1981,9,30,,0.71,3.4,12.0,11.0,1.7,22.0,129.0,0.03,2190,2.4
273,1981,12,1,0.35,1.4,4.8,0.44,11.0,1.5,20.0,347.0,0.1,4690,4.1
274,1981,12,2,0.35,1.3,4.4,0.25,12.0,1.5,0.0,319.0,0.06,4070,4.2
275,1981,12,3,0.35,1.9,4.4,0.13,12.0,1.6,22.0,298.0,0.04,3480,4.2
276,1981,12,4,0.35,9.0,4.4,0.09,12.0,1.6,0.0,278.0,0.04,2990,5.8
277,1981,12,5,0.35,13.0,4.4,0.08,11.0,1.6,0.0,269.0,0.03,2610,5.3
278,1981,12,6,0.39,8.6,4.4,0.07,11.0,1.7,0.0,260.0,0.03,2290,4.5
279,1981,12,7,0.42,5.0,4.4,0.05,11.0,1.8,0.0,253.0,0.02,2040,4.2
280,1981,12,8,0.37,4.1,4.4,0.04,11.0,1.7,0.0,246.0,152.0,1880,3.9
281,1981,12,9,0.35,3.5,4.1,0.02,11.0,1.7,0.0,244.0,292.0,1870,3.8
282,1981,12,10,0.34,3.0,4.1,0.0,11.0,1.7,0.0,261.0,91.0,6730,3.8
283,1981,12,11,0.34,2.6,4.4,0.0,11.0,1.7,0.0,251.0,19.0,7280,3.7
284,1981,12,12,0.39,2.2,4.4,0.0,11.0,1.7,0.0,237.0,6.1,5260,3.7
285,1981,12,13,0.38,2.2,4.4,0.0,11.0,1.7,0.0,231.0,2.5,3710,3.7
286,1981,12,14,0.35,2.2,4.4,0.0,11.0,1.7,0.0,226.0,1.3,6870,3.6
287,1981,12,15,0.35,2.2,4.4,0.01,11.0,1.7,0.0,226.0,0.84,7060,3.4
288,1981,12,16,0.33,2.2,4.4,0.0,11.0,1.7,0.0,221.0,0.66,4730,3.4
289,1981,12,17,0.32,2.1,4.4,0.0,11.0,1.7,0.0,219.0,0.48,3530,3.4
290,1981,12,18,0.3,2.1,4.4,0.0,11.0,1.7,0.0,215.0,0.32,2940,3.4
291,1981,12,19,0.29,2.2,4.4,0.0,11.0,1.7,0.0,213.0,0.23,2530,3.4
292,1981,12,20,0.28,2.4,4.4,0.0,11.0,1.6,0.0,210.0,0.19,3120,3.4
293,1981,12,21,0.3,2.6,4.4,0.0,11.0,1.7,0.0,205.0,0.18,6200,3.4
294,1981,12,22,0.3,2.6,4.8,0.0,11.0,1.7,0.0,195.0,0.17,9390,3.4
295,1981,12,23,0.27,2.7,4.4,0.0,10.0,1.7,0.0,208.0,0.15,6420,3.3
296,1981,12,24,0.26,2.8,4.4,0.0,10.0,1.6,0.0,211.0,0.12,5870,3.4
297,1981,12,25,0.29,2.9,4.5,0.0,10.0,1.6,0.0,218.0,0.09,10400,3.4
298,1981,12,26,0.33,2.9,4.1,0.0,10.0,1.6,0.0,218.0,0.08,38300,3.4
299,1981,12,27,0.33,2.9,4.1,0.0,10.0,1.6,0.0,215.0,0.07,26200,3.3
300,1981,12,28,0.33,2.9,4.1,0.0,10.0,1.6,0.0,211.0,0.06,10600,3.2
301,1981,12,29,0.34,2.9,4.1,0.0,10.0,1.6,0.0,205.0,0.06,6470,3.1
302,1981,12,30,0.33,2.9,4.1,0.0,10.0,1.6,0.0,217.0,0.05,5210,3.1
303,1981,12,31,0.33,2.9,4.1,0.0,10.0,1.6,0.0,221.0,0.04,4830,3.1
304,1982,1,1,0.35,5.1,3.3,0.12,8.7,1.6,50.0,1460.0,0.41,1590,5.8
305,1982,1,2,0.35,8.7,3.3,0.15,8.5,1.6,50.0,858.0,0.42,1450,4.7
306,1982,1,3,0.36,9.5,3.2,0.15,7.5,1.6,45.0,1270.0,0.4,1360,3.8
307,1982,1,4,0.34,7.5,3.3,0.13,6.5,1.6,43.0,3150.0,0.39,1270,3.5
308,1982,1,5,0.35,40.0,3.3,0.12,8.0,1.6,43.0,1630.0,0.39,1190,15.0
309,1982,1,6,0.38,21.0,3.5,0.12,8.1,1.6,42.0,1180.0,0.35,1120,4.5
310,1982,1,7,0.35,9.5,3.6,0.12,8.2,1.6,39.0,968.0,0.3,1070,3.5
311,1982,1,8,0.35,6.4,3.7,0.09,6.5,1.6,38.0,824.0,0.2,1320,2.9
312,1982,1,9,0.35,5.3,3.7,0.08,7.5,1.6,37.0,732.0,0.2,1600,2.7
313,1982,1,10,0.35,4.6,3.7,0.08,7.9,1.6,37.0,662.0,0.2,1400,2.8
314,1982,1,11,0.38,3.9,3.6,0.06,7.8,1.6,37.0,644.0,0.2,1950,4.2
315,1982,1,12,0.41,3.4,3.5,0.07,8.1,1.6,35.0,636.0,0.15,1950,3.6
316,1982,1,13,0.41,3.1,3.4,0.06,8.3,1.7,35.0,619.0,0.1,1800,3.2
317,1982,1,14,0.35,2.9,3.4,0.06,7.5,1.6,70.0,589.0,0.1,2400,3.2
318,1982,1,15,0.35,2.7,3.4,0.07,8.0,1.6,70.0,576.0,0.15,2650,3.1
319,1982,1,16,0.33,2.7,3.3,0.08,8.5,1.6,84.0,521.0,0.2,9000,3.0
320,1982,1,17,0.33,2.7,3.4,0.07,8.5,1.6,83.0,469.0,0.2,6800,3.0
321,1982,1,18,0.35,2.7,3.3,0.06,7.9,1.5,80.0,437.0,0.2,4700,3.0
322,1982,1,19,0.35,2.9,3.3,0.08,7.8,1.5,75.0,494.0,0.25,3500,3.0
323,1982,1,20,0.35,9.5,3.3,0.07,7.8,1.5,68.0,564.0,0.25,2700,9.4
324,1982,1,21,0.33,24.0,3.5,0.07,7.8,1.4,63.0,980.0,0.27,2150,15.0
325,1982,1,22,0.35,14.0,3.4,0.12,7.8,1.4,58.0,970.0,0.29,1900,6.2
326,1982,1,23,0.33,9.1,3.3,0.07,7.5,1.4,54.0,1030.0,0.25,10300,5.4
327,1982,1,24,0.35,12.0,3.3,0.08,7.8,1.4,52.0,999.0,0.22,18500,5.7
328,1982,1,25,0.35,20.0,3.3,0.1,7.8,1.4,49.0,794.0,0.34,8100,6.3
329,1982,1,26,0.35,16.0,3.6,0.08,7.7,1.4,46.0,699.0,0.34,9400,6.4
330,1982,1,27,0.32,21.0,3.6,0.08,7.8,1.4,44.0,628.0,0.32,5900,6.1
331,1982,1,28,0.32,12.0,3.5,0.09,8.1,1.4,42.0,597.0,0.35,3850,5.9
332,1982,1,29,0.34,15.0,3.5,0.11,8.1,1.4,40.0,571.0,0.27,3400,5.3
333,1982,1,30,0.33,9.7,3.5,0.11,8.4,1.5,39.0,548.0,0.23,4000,5.0
334,1982,1,31,0.33,7.5,3.5,0.1,8.0,1.5,38.0,875.0,1.1,4500,4.8
335,1982,2,1,0.33,6.3,3.5,0.1,8.1,1.4,37.0,1600.0,1.1,3800,4.6
336,1982,2,2,0.33,5.4,3.5,0.1,7.5,1.4,36.0,1080.0,0.94,3300,4.6
337,1982,2,3,0.35,5.2,3.6,0.09,8.0,1.4,36.0,3630.0,0.95,2900,4.5
338,1982,2,4,0.35,4.9,3.5,0.08,8.5,1.4,35.0,2210.0,0.6,2600,4.4
339,1982,2,5,0.35,4.9,3.5,0.1,7.0,1.4,34.0,1570.0,0.4,2300,4.3
340,1982,2,6,0.35,4.5,3.4,0.08,6.5,1.4,35.0,1340.0,0.3,2100,4.1
341,1982,2,7,0.35,4.4,3.3,0.08,6.4,1.4,33.0,1170.0,0.3,1850,3.9
342,1982,2,8,0.35,4.3,3.0,0.09,7.0,1.4,33.0,1070.0,0.5,1700,4.0
343,1982,2,9,0.35,4.1,3.0,0.1,8.1,1.4,32.0,1200.0,0.6,1550,3.8
344,1982,2,10,0.35,4.6,3.0,0.08,8.1,1.3,36.0,1190.0,0.4,1450,62.0
345,1982,2,11,0.38,5.0,3.0,0.08,7.9,1.3,38.0,1030.0,0.5,1600,60.0
346,1982,2,12,0.36,4.6,3.1,0.08,7.0,1.3,45.0,956.0,0.5,5000,16.0
347,1982,2,13,0.35,4.4,3.0,0.08,8.0,1.4,49.0,911.0,0.6,15000,8.2
348,1982,2,14,0.35,4.7,3.2,0.08,8.5,1.4,50.0,851.0,0.68,19000,7.8
349,1982,2,15,0.35,6.5,3.2,0.08,8.3,1.4,49.0,831.0,0.7,18500,7.4
350,1982,2,16,0.35,47.0,3.7,0.07,8.3,1.4,51.0,1080.0,0.83,17000,7.4
351,1982,2,17,0.38,26.0,3.7,0.06,8.4,1.4,57.0,1720.0,0.85,12500,7.2
352,1982,2,18,0.38,11.0,3.6,0.06,8.4,1.4,62.0,1470.0,0.72,9000,6.5
353,1982,2,19,0.37,7.6,3.5,0.09,8.4,1.4,61.0,1290.0,0.72,8750,6.1
354,1982,2,20,0.37,5.9,3.6,0.1,8.8,1.4,58.0,1170.0,0.7,10800,5.8
355,1982,2,21,0.37,4.8,3.8,0.1,9.4,1.4,55.0,1080.0,0.68,7730,5.6
356,1982,2,22,0.37,4.3,3.8,0.08,10.0,1.4,53.0,1000.0,0.71,5170,5.7
357,1982,2,23,0.37,3.9,4.0,0.08,11.0,1.4,49.0,948.0,0.73,4030,5.7
358,1982,2,24,0.37,3.6,3.8,0.08,11.0,1.4,45.0,912.0,0.69,3330,5.6
359,1982,2,25,0.38,3.8,3.7,0.52,10.0,1.4,43.0,864.0,1.1,3230,5.6
360,1982,2,26,0.34,3.8,3.7,14.0,9.5,1.4,41.0,852.0,2.2,3350,5.6
361,1982,2,27,0.33,3.8,3.7,118.0,9.8,1.4,39.0,1110.0,2.7,3560,5.5
362,1982,2,28,0.33,3.7,3.7,61.0,10.0,1.4,37.0,1050.0,1.7,2890,5.7
363,1982,3,1,0.34,5.4,3.7,9.4,11.0,1.4,36.0,981.0,1.6,6590,5.9
364,1982,3,2,0.35,25.0,4.2,2.1,11.0,1.4,34.0,987.0,1.5,5110,5.7
365,1982,3,3,0.32,29.0,3.9,0.72,11.0,1.5,33.0,977.0,1.5,4880,5.6
366,1982,3,4,0.32,13.0,3.8,0.35,11.0,1.5,32.0,934.0,1.5,3800,5.6
367,1982,3,5,0.31,9.4,3.6,0.2,10.0,1.7,34.0,876.0,1.4,2970,5.5
368,1982,3,6,0.31,7.8,3.5,0.14,10.0,1.7,49.0,849.0,1.2,2510,5.6
369,1982,3,7,0.3,7.1,3.5,0.1,9.0,1.7,64.0,1400.0,1.1,2200,5.5
370,1982,3,8,0.29,7.1,3.5,0.08,10.0,1.6,73.0,1150.0,0.92,2000,5.6
371,1982,3,9,0.29,6.7,3.5,0.07,9.9,1.6,74.0,1000.0,0.92,2610,5.4
372,1982,3,10,0.3,8.1,3.5,0.06,10.0,1.6,73.0,929.0,0.91,2540,5.6
373,1982,3,11,0.29,9.3,4.8,0.06,11.0,1.6,70.0,881.0,0.9,2710,6.3
374,1982,3,12,0.27,11.0,6.1,0.06,19.0,1.7,72.0,846.0,0.84,2650,6.1
375,1982,3,13,0.35,9.3,5.0,0.04,17.0,1.6,75.0,807.0,0.77,2680,5.9
376,1982,3,14,0.28,8.7,6.1,0.04,15.0,1.6,73.0,777.0,3.4,2260,6.4
377,1982,3,15,0.29,25.0,8.3,0.04,14.0,1.6,67.0,991.0,12.0,1980,6.3
378,1982,3,16,0.28,21.0,6.7,0.04,13.0,1.6,64.0,974.0,7.8,1780,6.0
379,1982,3,17,0.29,69.0,5.7,0.04,13.0,1.6,60.0,866.0,4.0,1630,10.0
380,1982,3,18,0.3,68.0,5.3,0.03,13.0,1.5,56.0,815.0,2.2,1510,8.3
381,1982,3,19,0.28,57.0,5.1,0.04,12.0,1.5,53.0,780.0,1.4,1430,6.8
382,1982,3,20,0.29,43.0,4.9,0.04,12.0,1.5,50.0,755.0,1.0,1370,6.4
383,1982,3,21,0.3,37.0,4.7,0.03,12.0,1.5,48.0,741.0,0.84,1280,6.3
384,1982,3,22,0.31,28.0,4.5,0.03,11.0,1.5,45.0,727.0,0.69,1220,6.2
385,1982,3,23,0.33,24.0,4.6,0.04,11.0,1.5,45.0,687.0,0.57,1170,6.3
386,1982,3,24,0.27,20.0,4.5,0.04,11.0,1.5,44.0,676.0,0.53,1140,6.6
387,1982,3,25,0.24,17.0,4.5,0.04,12.0,1.5,49.0,681.0,0.48,1130,6.8
388,1982,3,26,0.24,17.0,4.7,0.03,12.0,1.5,56.0,666.0,0.32,1320,15.0
389,1982,3,27,0.23,18.0,4.8,0.04,12.0,1.6,61.0,627.0,0.52,1310,8.7
390,1982,3,28,0.22,16.0,5.1,0.04,12.0,1.7,64.0,613.0,0.74,1300,7.8
391,1982,3,29,0.19,26.0,5.2,0.04,12.0,1.7,85.0,600.0,0.52,1210,7.2
392,1982,3,30,0.18,48.0,5.1,0.04,11.0,1.7,97.0,596.0,0.42,1190,7.3
393,1982,3,31,0.19,54.0,5.0,0.04,12.0,1.7,97.0,599.0,0.35,1200,7.1
394,1982,4,1,0.2,96.0,5.0,0.04,12.0,1.7,94.0,595.0,0.35,1250,16.0
395,1982,4,2,0.19,80.0,5.1,0.03,14.0,1.7,87.0,567.0,0.38,1180,10.0
396,1982,4,3,0.19,40.0,5.1,0.03,13.0,1.7,81.0,639.0,0.36,1940,9.0
397,1982,4,4,0.19,32.0,5.1,0.03,15.0,1.7,74.0,628.0,0.34,1920,8.4
398,1982,4,5,0.18,16.0,5.0,0.03,17.0,1.7,69.0,590.0,0.32,1510,8.3
399,1982,4,6,0.19,12.0,5.0,0.02,16.0,1.7,64.0,605.0,0.31,1320,8.2
400,1982,4,7,0.17,10.0,5.1,0.02,15.0,1.8,59.0,559.0,0.29,1220,8.2
401,1982,4,8,0.16,7.7,5.1,0.03,14.0,1.8,75.0,587.0,0.25,1130,8.2
402,1982,4,9,0.16,6.0,5.1,0.02,13.0,1.8,,780.0,0.29,1060,8.1
403,1982,4,10,0.17,23.0,5.1,0.02,13.0,2.0,,660.0,0.35,1020,8.0
404,1982,4,11,0.15,779.0,6.6,0.02,15.0,2.3,,608.0,0.38,2620,8.0
405,1982,4,12,0.16,162.0,14.0,0.02,21.0,2.5,,578.0,0.4,5790,10.0
406,1982,4,13,0.17,84.0,16.0,0.02,26.0,2.5,0.0,560.0,0.31,5860,8.8
407,1982,4,14,0.17,64.0,14.0,0.02,29.0,2.5,0.0,553.0,0.32,3870,8.2
408,1982,4,15,0.16,54.0,10.0,0.02,31.0,2.5,0.0,623.0,0.32,3300,8.0
409,1982,4,16,0.15,47.0,7.5,0.02,30.0,2.5,0.0,1060.0,0.37,2910,7.9
410,1982,4,17,0.16,41.0,6.9,0.02,27.0,2.5,0.0,1070.0,0.32,3310,7.9
411,1982,4,18,0.15,36.0,7.0,0.01,27.0,2.7,0.0,1090.0,0.32,3000,8.0
412,1982,4,19,0.13,32.0,6.6,0.02,28.0,2.9,0.0,855.0,0.35,2500,7.7
413,1982,4,20,0.09,29.0,6.2,0.02,28.0,3.1,0.0,771.0,0.34,2250,7.4
414,1982,4,21,0.06,26.0,6.0,0.02,26.0,3.3,0.0,713.0,0.34,1900,7.4
415,1982,4,22,0.05,23.0,6.1,0.03,24.0,3.3,0.0,664.0,0.38,2050,7.3
416,1982,4,23,0.06,21.0,6.4,0.02,22.0,3.5,0.0,624.0,0.44,2300,7.2
417,1982,4,24,0.07,19.0,6.5,0.02,21.0,3.7,0.0,592.0,0.51,2100,7.0
418,1982,4,25,0.05,17.0,6.8,0.02,20.0,3.9,0.0,657.0,0.57,1900,7.1
419,1982,4,26,0.06,16.0,7.0,0.02,19.0,3.9,0.0,1280.0,0.57,1750,7.0
420,1982,4,27,0.06,15.0,7.6,0.02,19.0,4.2,0.0,1010.0,0.62,1600,7.1
421,1982,4,28,0.06,14.0,8.1,0.02,21.0,4.4,0.0,943.0,0.89,1850,7.6
422,1982,4,29,0.08,13.0,8.8,0.02,27.0,4.6,0.0,809.0,1.2,1900,7.8
423,1982,4,30,0.09,12.0,8.6,2.9,34.0,4.6,0.0,738.0,1.0,1750,7.2
424,1982,5,1,0.1,11.0,8.8,179.0,43.0,4.6,0.0,687.0,0.86,1550,7.2
425,1982,5,2,0.11,11.0,9.1,201.0,50.0,4.6,0.0,658.0,0.86,1550,7.5
426,1982,5,3,0.1,10.0,12.0,46.0,59.0,4.9,0.0,634.0,0.93,1700,6.6
427,1982,5,4,0.11,9.1,12.0,2.7,65.0,4.6,0.0,612.0,0.93,1550,6.7
428,1982,5,5,0.12,8.2,11.0,0.66,66.0,4.6,0.0,590.0,1.8,1450,6.7
429,1982,5,6,0.12,7.4,10.0,0.24,60.0,4.6,0.0,573.0,144.0,1460,6.5
430,1982,5,7,0.11,6.4,9.1,0.12,54.0,4.6,0.0,560.0,411.0,1630,6.9
431,1982,5,8,0.11,6.1,8.8,0.1,51.0,4.4,0.0,625.0,153.0,1590,7.3
432,1982,5,9,0.1,6.5,8.5,0.07,51.0,4.4,0.0,563.0,25.0,1480,7.6
433,1982,5,10,0.1,7.1,8.4,0.05,56.0,4.4,0.0,523.0,13.0,1460,6.8
434,1982,5,11,0.09,6.6,7.8,0.04,63.0,4.4,0.0,506.0,8.8,1520,6.9
435,1982,5,12,0.09,6.3,7.5,0.04,68.0,4.4,0.0,490.0,9.6,1550,6.8
436,1982,5,13,0.09,5.9,7.2,0.03,67.0,4.2,0.0,483.0,465.0,1620,6.8
437,1982,5,14,0.1,5.3,7.0,0.02,60.0,4.2,0.0,472.0,827.0,1610,6.7
438,1982,5,15,0.1,5.0,7.0,0.02,56.0,4.2,0.0,462.0,1140.0,1590,6.8
439,1982,5,16,0.1,4.9,6.7,1.1,53.0,3.7,0.0,453.0,137.0,1710,7.1
440,1982,5,17,0.1,4.8,6.8,513.0,52.0,3.7,0.0,464.0,547.0,1990,7.0
441,1982,5,18,0.1,4.7,7.1,11800.0,53.0,3.9,0.0,497.0,1010.0,1890,7.0
442,1982,5,19,0.1,4.5,7.2,6620.0,59.0,4.2,0.0,465.0,1280.0,1700,6.9
443,1982,5,20,0.11,4.0,7.3,2110.0,70.0,3.9,0.0,468.0,252.0,1620,6.8
444,1982,5,21,0.1,3.5,7.3,474.0,84.0,3.7,0.0,475.0,80.0,1720,6.8
445,1982,5,22,0.1,3.6,7.3,86.0,94.0,4.2,0.0,497.0,115.0,2000,6.5
446,1982,5,23,0.08,3.5,7.0,74.0,103.0,5.3,0.0,525.0,199.0,2040,6.4
447,1982,5,24,0.07,3.1,7.0,54.0,104.0,5.3,0.0,703.0,433.0,1980,6.5
448,1982,5,25,0.05,2.6,7.0,41.0,95.0,5.3,0.0,595.0,431.0,2440,6.5
449,1982,5,26,0.03,2.5,6.9,36.0,95.0,5.3,0.0,611.0,119.0,2320,6.5
450,1982,5,27,0.01,2.4,6.6,34.0,107.0,5.3,0.0,846.0,140.0,1970,6.5
451,1982,5,28,0.01,2.4,6.8,32.0,115.0,10.0,0.0,721.0,1090.0,1810,6.4
452,1982,5,29,0.01,2.6,6.6,28.0,124.0,14.0,0.0,715.0,1040.0,1930,6.4
453,1982,5,30,0.0,2.7,6.2,22.0,124.0,14.0,0.0,596.0,748.0,2020,6.3
454,1982,5,31,0.0,2.6,5.9,16.0,120.0,15.0,0.0,699.0,60.0,2170,6.1
455,1982,6,1,0.0,2.4,5.7,12.0,120.0,21.0,0.0,1190.0,28.0,2140,6.2
456,1982,6,2,0.0,1.9,5.7,9.3,117.0,37.0,0.0,779.0,18.0,1920,6.1
457,1982,6,3,0.0,2.0,5.6,6.8,113.0,53.0,0.0,639.0,14.0,1820,6.2
458,1982,6,4,0.0,1.7,5.4,5.2,111.0,46.0,0.0,586.0,32.0,1710,6.4
459,1982,6,5,0.0,1.7,5.5,4.2,109.0,32.0,0.0,591.0,24.0,1620,6.2
460,1982,6,6,0.0,1.6,5.4,3.3,105.0,25.0,0.0,553.0,12.0,1560,6.2
461,1982,6,7,0.0,1.3,5.3,2.5,105.0,21.0,0.0,507.0,7.9,1510,6.2
462,1982,6,8,0.0,1.4,5.2,1.9,109.0,18.0,0.0,485.0,6.0,1610,6.1
463,1982,6,9,0.0,1.5,5.1,1.3,115.0,15.0,38.0,464.0,4.6,1750,6.1
464,1982,6,10,0.0,1.2,5.0,0.91,114.0,14.0,0.0,510.0,3.7,2090,6.0
465,1982,6,11,0.0,0.97,5.0,0.62,113.0,12.0,0.0,537.0,21.0,2510,4.0
466,1982,6,12,0.0,0.81,4.9,0.63,114.0,11.0,0.0,497.0,188.0,2740,2.4
467,1982,6,13,0.0,0.72,4.9,0.58,119.0,10.0,0.0,999.0,112.0,2880,2.3
468,1982,6,14,0.0,0.71,5.1,0.49,121.0,9.6,0.0,704.0,26.0,2730,3.5
469,1982,6,15,0.0,0.63,4.9,0.34,116.0,9.0,0.0,578.0,39.0,2710,4.8
470,1982,6,16,0.0,0.55,4.9,0.26,111.0,8.8,0.0,531.0,55.0,2860,4.8
471,1982,6,17,0.0,0.52,5.2,0.23,110.0,8.5,0.0,500.0,16.0,3040,4.9
472,1982,6,18,0.0,0.53,5.2,0.16,111.0,8.2,0.0,538.0,319.0,3410,4.9
473,1982,6,19,0.0,0.55,5.1,0.11,110.0,7.7,0.0,573.0,225.0,3720,4.8
474,1982,6,20,0.0,0.56,5.0,0.09,106.0,7.4,0.0,495.0,79.0,3730,4.7
475,1982,6,21,0.0,0.57,5.0,0.08,103.0,7.2,0.0,457.0,425.0,3450,4.7
476,1982,6,22,0.0,0.56,4.9,0.07,101.0,7.4,0.0,444.0,980.0,2970,4.6
477,1982,6,23,0.0,0.5,4.9,0.06,99.0,7.4,0.0,440.0,547.0,2740,4.4
478,1982,6,24,0.0,0.5,4.8,0.05,97.0,7.2,0.0,425.0,634.0,2680,4.3
479,1982,6,25,0.0,0.58,4.7,0.05,96.0,6.9,0.0,450.0,2040.0,2830,4.0
480,1982,6,26,0.0,0.45,4.6,0.05,95.0,6.7,0.0,454.0,1270.0,4340,3.9
481,1982,6,27,0.0,0.4,4.5,0.06,92.0,6.4,0.0,459.0,104.0,4140,3.9
482,1982,6,28,0.0,0.39,4.3,0.05,91.0,6.2,0.0,496.0,82.0,3080,3.8
483,1982,6,29,0.0,0.95,4.3,0.04,90.0,6.2,0.0,471.0,40.0,2540,4.0
484,1982,6,30,0.0,2.2,4.4,0.04,88.0,6.0,0.0,413.0,25.0,2580,4.1
485,1982,7,1,0.0,0.78,4.4,0.03,84.0,6.0,0.0,385.0,115.0,2470,4.1
486,1982,7,2,0.0,0.53,4.3,0.03,81.0,6.0,0.0,372.0,55.0,2130,4.0
487,1982,7,3,0.0,0.51,4.2,0.03,77.0,5.7,0.0,365.0,21.0,2520,3.8
488,1982,7,4,0.0,0.49,4.1,0.02,75.0,5.5,0.0,354.0,11.0,2390,3.7
489,1982,7,5,0.0,0.45,4.3,0.02,72.0,5.3,0.0,343.0,8.1,1990,3.6
490,1982,7,6,0.06,0.48,4.1,0.02,67.0,5.3,0.0,345.0,6.4,1840,3.6
491,1982,7,7,0.0,0.45,4.1,0.0,64.0,5.3,0.0,339.0,5.4,1820,3.9
492,1982,7,8,0.0,0.44,4.2,0.0,60.0,4.8,0.0,350.0,5.0,1790,3.6
493,1982,7,9,0.0,0.44,4.5,0.0,58.0,4.8,0.0,341.0,4.5,1740,3.4
494,1982,7,10,0.0,0.44,4.3,0.0,56.0,4.8,0.0,438.0,4.3,1790,3.3
495,1982,7,11,0.0,0.45,4.3,0.0,54.0,4.6,0.0,399.0,3.7,1930,3.3
496,1982,7,12,0.0,0.49,4.2,0.0,52.0,4.6,0.0,407.0,3.1,2050,3.3
497,1982,7,13,0.0,0.49,4.1,0.0,50.0,4.4,0.0,624.0,2.7,2090,3.2
498,1982,7,14,0.0,0.49,4.1,0.0,48.0,4.4,0.0,404.0,2.3,2440,3.0
499,1982,7,15,0.09,0.49,4.0,0.0,46.0,4.2,0.0,545.0,2.2,2090,3.0
500,1982,7,16,0.0,0.49,4.0,0.0,44.0,4.4,0.0,570.0,2.4,1900,2.9
501,1982,7,17,0.0,0.51,4.0,0.0,45.0,4.0,0.0,667.0,2.7,1760,2.9
502,1982,7,18,0.0,0.58,4.0,0.0,46.0,3.8,0.0,622.0,2.2,1890,3.0
503,1982,7,19,0.0,0.57,4.0,0.0,43.0,3.8,0.0,859.0,1.8,1980,2.9
504,1982,7,20,0.0,0.46,4.0,0.0,42.0,3.8,0.0,735.0,1.6,2080,2.8
505,1982,7,21,,0.42,3.8,0.0,38.0,3.7,0.0,526.0,1.2,1780,2.9
506,1982,7,22,3.7,0.41,3.8,0.0,37.0,3.7,0.0,496.0,0.87,1530,3.0
507,1982,7,23,0.1,0.38,3.8,0.0,36.0,3.7,0.0,527.0,0.64,1400,6.4
508,1982,7,24,0.06,0.37,3.8,0.0,35.0,3.7,0.0,608.0,0.52,1480,4.7
509,1982,7,25,0.06,0.36,4.0,0.0,36.0,3.8,0.0,484.0,0.38,1610,3.8
510,1982,7,26,4.9,0.37,4.1,0.0,35.0,3.5,0.0,443.0,0.3,1740,4.6
511,1982,7,27,0.12,0.35,4.3,0.0,33.0,3.5,0.0,436.0,0.42,1970,3.8
512,1982,7,28,4.9,0.35,4.3,0.0,33.0,3.5,,411.0,0.36,2220,3.3
513,1982,7,29,0.19,0.36,4.1,0.0,35.0,3.3,0.0,392.0,0.29,2180,3.0
514,1982,7,30,,0.38,4.0,0.0,35.0,3.3,0.0,493.0,0.49,2130,3.0
515,1982,7,31,3.1,0.33,4.0,0.0,34.0,3.3,0.0,542.0,0.53,1920,2.9
516,1982,8,1,0.2,0.34,3.9,0.0,31.0,3.3,0.0,777.0,0.41,1650,2.9
517,1982,8,2,0.19,0.33,3.9,0.0,32.0,3.1,0.0,535.0,0.3,1380,2.8
518,1982,8,3,0.18,0.32,3.9,0.0,33.0,3.1,0.0,450.0,0.22,1690,2.7
519,1982,8,4,0.18,0.33,3.9,0.0,36.0,3.1,0.0,407.0,0.23,1360,2.6
520,1982,8,5,0.19,0.33,4.0,0.0,31.0,3.1,0.0,384.0,0.17,1210,2.5
521,1982,8,6,0.21,0.33,4.0,0.0,31.0,3.0,60.0,377.0,0.14,1210,3.0
522,1982,8,7,0.19,0.33,3.8,0.0,31.0,3.0,58.0,349.0,0.14,1350,2.8
523,1982,8,8,0.21,0.34,3.8,0.0,30.0,3.0,56.0,372.0,0.12,1690,2.5
524,1982,8,9,0.21,0.34,3.7,0.0,29.0,2.8,53.0,448.0,0.11,1770,2.4
525,1982,8,10,0.19,0.34,3.7,0.0,29.0,2.8,51.0,634.0,0.09,1640,2.4
526,1982,8,11,280.0,0.34,3.6,0.0,39.0,2.6,49.0,535.0,0.09,1300,5.2
527,1982,8,12,3.0,0.34,3.8,0.0,33.0,2.6,48.0,511.0,0.12,1300,8.7
528,1982,8,13,0.2,0.35,3.9,0.0,31.0,2.8,53.0,445.0,0.15,2440,4.0
529,1982,8,14,0.18,0.35,3.8,0.0,30.0,2.8,54.0,413.0,0.2,1760,4.2
